"Var1";"Freq"
"marias";2
"mariegno";1
"marindes";1
"maringoz";1
"marly";1
"marmette";1
"marmotte";1
"marmoud";1
"marn";1
"marna";1
"marnand";1
"marnèche";1
"marnei";1
"marnex";1
"maroggia";1
"marogno";1
"marolta";1
"marone";1
"marrone";1
"marsago";1
"marsburg";1
"marsens";1
"marsèta";1
"marsgial";1
"marstal";1
"martegn";1
"martémo";1
"martenan";1
"martene";1
"marterex";1
"marterey";1
"martigny";3
"martin";1
"martina";1
"martines";2
"martinet";6
"martrüel";1
"marus";1
"marvex";1
"märwil";1
"marzanca";1
"marzanéi";1
"marzils";1
"marzora";1
"mas";1
"masauer";1
"masauns";1
"masciora";1
"mase";1
"masein";1
"masescha";1
"mashalte";1
"mason";1
"masons";1
"massagno";1
"massegga";1
"massela";1
"masseré";1
"massette";1
"massraga";1
"mastafel";1
"mastrils";1
"mastweid";3
"mat dado";1
"matalta";1
"matan";2
"matannes";1
"matatsch";1
"matätsch";1
"mataun";2
"mategnin";1
"mateilis";1
"matein";1
"matélon";2
"matels";1
"matengo";1
"matergia";1
"matfeder";1
"mathod";1
"mathon";1
"matingen";2
"matisen";1
"matlinis";1
"maton";2
"matossa";1
"matran";1
"matraufa";1
"matrings";1
"matro";1
"matsried";1
"matt";22
"matta";1
"mattberg";4
"matte";18
"mattehof";1
"mättelen";1
"matteli";1
"mätteli";11
"matten";20
"matterli";1
"mattguet";1
"matthaus";1
"matthof";2
"mattholz";1
"matti";1
"mättiwil";2
"mattla";1
"mattlaui";1
"mättlen";1
"mattli";5
"mättli";3
"mattmark";1
"mattsand";1
"mattstu";1
"mattweid";9
"mattwil";1
"matug";1
"matzwil";1
"maublanc";1
"mauensee";1
"mauer";1
"maufay";1
"maugwil";1
"maule";1
"maules";1
"maumont";2
"maur";1
"mauraz";1
"mauren";2
"maurifer";1
"mauss";1
"mautex";1
"mavaloz";1
"mavogno";1
"maxenhof";1
"mayen";2
"mayetta";1
"mayettes";1
"mayoux";1
"mazan";1
"mazenau";1
"mazifer";1
"mazüel";1
"mazzucan";1
"mbanetto";1
"mbarigny";1
"mbarosse";1
"mbe hory";1
"mbeaupin";1
"mbenoire";1
"mberette";1
"mberghof";1
"mbeymont";1
"mbinasco";1
"mbleschs";1
"mbrelien";1
"mbresson";1
"mbrettes";1
"mbrüesch";1
"mbrunnen";1
"mbühlegg";1
"me de vâ";1
"meboeufs";1
"meckwies";1
"medamora";1
"medeglia";2
"mederalp";1
"medergen";1
"médettaz";1
"médières";1
"mediwil";1
"medras";1
"medrè";1
"meggberg";1
"meggen";1
"meggmoos";1
"mehlbach";1
"mehlbaum";1
"meibach";2
"meiefall";2
"meieli";1
"meiemoos";1
"meien";2
"meienhof";1
"meieren";1
"meierhof";7
"meierli";1
"meigge";1
"meiggera";1
"meiggern";2
"meihof";1
"meikirch";1
"meilen";2
"meindhof";1
"meinholz";1
"meinier";1
"meinig";1
"meinmerk";2
"meinwerk";1
"meinwies";1
"meinzig";1
"meisberg";1
"meisch";1
"meise";2
"meisholz";1
"meismüli";1
"meisteri";1
"meisters";1
"melacher";1
"melaï";1
"melánico";1
"melano";1
"melbaume";1
"melchnau";1
"melchtal";1
"meldegg";1
"meldinge";1
"melera";3
"melèria";1
"méleries";1
"melhalde";1
"melide";1
"melingen";2
"melirolo";1
"melisegg";1
"mellette";2
"mellikon";1
"melreich";1
"mels";1
"melsberg";1
"melsbühl";1
"melsburg";1
"melsgrüt";1
"mély";1
"menagger";1
"mendaris";1
"meneggli";2
"menhütte";1
"meni";1
"ménières";1
"meningen";1
"mennweg";1
"menrütti";3
"mensberg";5
"mensdorf";1
"menstall";1
"menstein";3
"menstieg";1
"menstorf";2
"mentahry";1
"mentürli";1
"menwilen";1
"menzberg";1
"menziken";1
"menznau";1
"menzonio";1
"meraggia";2
"merbé";1
"merblatt";1
"merboden";5
"merdisel";1
"mergaden";1
"mergozzo";1
"mergugno";1
"merhüsli";2
"meride";1
"meried";1
"merlen";1
"merligen";1
"merlinge";1
"merplatz";1
"mersberg";3
"mersbüel";1
"mershaus";7
"mersheim";1
"mersmatt";1
"mersrohr";1
"mersrüti";1
"merstall";1
"merstein";1
"merzrüti";1
"mesacher";1
"meschler";2
"mesikon";1
"mesocco";1
"messen";1
"mest sut";1
"mestalde";1
"métairie";3
"métraude";1
"metsch";1
"metschür";1
"metsried";1
"mettau";1
"mettecui";1
"metteli";2
"mettenen";1
"mettigen";1
"mettili";1
"mettje";1
"mettla";2
"mettle";2
"mettlen";41
"mettli";7
"mettmen";3
"mettraux";1
"metzg";1
"metzgera";1
"metzwil";1
"meunt";1
"mévilier";1
"mewasser";1
"mex";3
"meylan";1
"meyriez";1
"meyrin";1
"mézery";2
"mézières";2
"mezzana";1
"mezzdoss";1
"mholzbad";1
"mi côte";1
"middes";1
"midegg";1
"midematt";1
"midhusen";1
"midmatte";2
"midsleen";1
"miécourt";1
"miedberg";1
"miedrued";1
"miedshub";2
"miège";1
"mies";1
"miesegg";1
"miesern";1
"miéville";2
"miex";1
"mifori";1
"migerhof";1
"migodo";1
"milà";2
"milachra";1
"milachru";1
"milandre";1
"milavy";1
"mildbach";2
"milez";1
"mili";1
"milibach";1
"milimort";1
"miljüt";1
"milken";1
"millière";4
"milljere";1
"millotte";1
"milten";1
"mimattli";1
"mimont";1
"mimorey";1
"minboeuf";1
"mingeri";1
"ministre";1
"minòra";1
"minusio";1
"miolan";1
"miralago";1
"miraniga";1
"mirchel";1
"miredieu";1
"mirgg";1
"mirì";1
"mirutta";1
"misburg";1
"mischola";1
"miseli";1
"misely";1
"miserez";1
"misériez";1
"misery";1
"mishalde";2
"mishofen";1
"mismühle";1
"mission";1
"missy";1
"mistail";1
"misteli";1
"mitätsch";1
"miteli";1
"miten";1
"mitholz";1
"mitledi";1
"mitlehn";1
"mitlödi";1
"mitsteig";1
"mittal";2
"mitteley";2
"mittlist";1
"mittmis";1
"mitzlere";1
"mivy";2
"mlihütte";2
"mlisberg";5
"mlismatt";5
"mm-matte";1
"mmaprada";1
"mmascona";1
"mmelbach";3
"mmelberg";4
"mmelbüel";1
"mmelrich";4
"mmelried";2
"mmelwäge";1
"mmelwald";4
"mmenbach";1
"mmenberg";4
"mmenbühl";1
"mmenenau";1
"mmenfeld";1
"mmenholz";2
"mmenmatt";2
"mmenmoos";1
"mmenrüti";1
"mmenthal";1
"mmentier";1
"mmenwald";1
"mmenweid";1
"mmerachs";1
"mmerbach";2
"mmerberg";3
"mmerbühl";2
"mmergrat";1
"mmerhaus";1
"mmerholz";1
"mmermatt";1
"mmerrüti";1
"mmerswil";1
"mmerwald";1
"mmerweid";4
"mmerwies";2
"mmerzwil";1
"mmetweid";1
"mmflüeli";1
"mmhüttli";2
"mmiswald";1
"mmliloch";1
"mmsässli";1
"mmunence";1
"moaglio";1
"mobia";1
"mocevron";1
"mochon";1
"modione";1
"moeglio";1
"moei";1
"moësetta";1
"moghegno";1
"möglia";1
"mogna";1
"mognee";1
"mogno";1
"möhlin";1
"mohren";2
"moia";1
"moiam";1
"moieta";1
"moiry";1
"molago";1
"molard";1
"molare";1
"molas";2
"mölbach";1
"moleno";1
"molettes";1
"molignon";1
"molinära";1
"molinis";1
"molino";8
"mollens";2
"mollerie";1
"molleyre";2
"mollis";1
"molondin";1
"mols";1
"momin";1
"mon";1
"monas";1
"monbiel";1
"mönchhof";2
"moncrino";1
"moncucco";3
"monda";6
"mondada";1
"mondella";3
"mondent";1
"mondésir";1
"mondion";1
"mondò";2
"mondrion";1
"moneto";1
"mongeron";1
"monible";1
"monieren";1
"moniscia";1
"monlési";1
"monnat";2
"monnaz";1
"monniaz";1
"monpy";1
"monschin";1
"monsieur";3
"monstein";1
"montadon";1
"montagna";1
"montagne";7
"montagny";3
"montaney";1
"montant";1
"montau";1
"montavon";2
"montbion";1
"montbrun";1
"monte";5
"montécu";1
"montelin";1
"monténan";1
"montenol";1
"monteret";1
"monterri";3
"montésy";1
"montet";3
"montévau";1
"montguet";1
"mönthal";1
"monthey";1
"monti";2
"montigia";1
"montino";1
"montitt";1
"montogno";1
"montois";1
"montossy";1
"montougy";1
"montoz";1
"montreux";2
"montvoie";1
"monzello";1
"moos";100
"moosalp";1
"moosbach";1
"moosbad";3
"moosbel";1
"moosberg";2
"moosbode";1
"moosbuck";1
"moosburg";1
"moosegg";6
"moosfang";1
"moosguet";2
"mooshaus";1
"mooshof";5
"moosholz";2
"mooshueb";1
"mooshus";2
"moosi";1
"möösli";10
"moosmatt";11
"moosrain";1
"moosrank";1
"moosrüti";1
"moosweid";4
"mooswies";1
"morachon";1
"morachru";1
"moralla";1
"morasses";1
"morau";1
"morbach";1
"morcles";1
"morcote";1
"mörehof";1
"mörel";1
"mörenhof";1
"morens";1
"mörgeln";1
"morgen";3
"morges";1
"morgette";1
"morgex";1
"morgins";1
"morglen";1
"mörigen";1
"möriken";1
"mörikon";1
"morinàl";1
"mörisegg";5
"morissen";1
"möriswil";1
"morlens";1
"mörlialp";1
"morlon";1
"mormont";1
"mormotey";1
"mornen";1
"mornens";1
"mornera";1
"moro";1
"moron";2
"morrens";1
"mörsburg";1
"morvin";1
"mosacher";1
"mosegg";1
"mosen";2
"mosentse";1
"möser";5
"mösere";1
"möseren";2
"mösern";1
"mösi";2
"mosigen";1
"möslen";1
"mosli";1
"mösli";22
"mosmüli";1
"mosnang";1
"mosogno";1
"mossel";1
"mossette";1
"mot";3
"motalla";1
"motau";1
"motèlon";1
"môtier";1
"môtiers";1
"motôt";1
"mötsche";1
"motschna";1
"mott";1
"mött";1
"motta";6
"mottec";1
"motteux";1
"mottex";1
"motti";1
"mottiolo";1
"mottli";1
"motto";3
"moudon";1
"moudonna";1
"mouilles";1
"mouillet";1
"moulin";4
"moulinet";3
"moulins";1
"mouna";1
"mourfrey";1
"moutier";1
"movelier";1
"moyar";1
"mozza";1
"mp babau";1
"mp barau";1
"mp court";2
"mp david";1
"mp favre";1
"mp franc";1
"mp motty";1
"mp riond";3
"mp-bovey";1
"mpachons";1
"mpadials";2
"mpagnora";1
"mpagnore";1
"mpasciöl";1
"mpelihof";1
"mpenberg";3
"mpenmatt";1
"mpergalt";1
"mperonne";1
"mpersloo";1
"mperswil";2
"mpex-lac";1
"mpfental";2
"mpflerei";1
"mpigliai";1
"mpisböhl";1
"mpisbüel";1
"mpisnino";1
"mpmartin";2
"mposieux";1
"mpoussin";1
"mptauroz";1
"ms-chäle";1
"mschmatt";2
"mschwand";1
"mseiberg";1
"mselpass";2
"msenberg";1
"msenmatt";1
"msenrüti";1
"mserberg";2
"msiboden";1
"msleberg";1
"mstagern";1
"müdig";1
"müelera";1
"muelere";1
"muelers";2
"muelt";2
"muelte";1
"muelten";1
"muesbach";1
"muffehus";1
"mugena";1
"mugeren";1
"muggen";2
"muggio";1
"mughels";1
"mugnal";1
"muheimi";1
"muhen";1
"mühlau";2
"mühlbach";1
"mühlberg";1
"mühle";22
"mühlegg";3
"mühlehof";7
"mühlenen";1
"muhlern";1
"mühletal";6
"mühleweg";2
"mühlrüti";1
"muketen";1
"mülacher";1
"mülau";1
"mülbach";1
"mülchi";1
"muleberg";1
"mulegn";1
"mulegns";2
"muleita";1
"müleli";3
"mülen";1
"mülenen";1
"mületen";1
"muletg";2
"mulfer";1
"mulfi";1
"mulfis";1
"mulflen";1
"müli";15
"mülibach";3
"müliberg";2
"mülibüel";1
"mülimatt";2
"mulin";2
"mulinas";1
"mulinaun";1
"mulinel";1
"mulingas";1
"mulino";1
"mulins";1
"müliport";1
"mülirain";2
"mülirüti";1
"mülital";4
"mulitt";1
"müliweg";1
"müliwis";1
"müllberg";1
"mullen";1
"mülleren";1
"müllerli";1
"mullern";1
"müllern";1
"mülligen";1
"mullwil";1
"multe";2
"multen";3
"mümpbach";1
"mumpelin";1
"mumpf";1
"münchegg";2
"münchi";1
"muncréch";1
"mund";1
"mundigen";1
"mundja";1
"mungat";1
"mungnau";2
"münster";1
"münstler";1
"munt";5
"muntac";1
"munter";2
"muntjol";1
"muntwil";1
"munz";1
"münz";1
"muolen";1
"muosalp";1
"muot";3
"muota";1
"mur";3
"mura";1
"muracher";2
"müracker";1
"murain";1
"muralto";1
"murasses";1
"murat";1
"muraz";2
"murblen";1
"murboden";1
"müreda";1
"murelin";1
"muren";3
"murenga";1
"murettes";1
"murezzan";1
"murg";2
"mürg";4
"mürgg";2
"murgge";1
"mürggli";1
"mürgi";1
"murhof";1
"muri";4
"muriaux";1
"muricce";1
"murimoos";2
"murio";1
"mürisc";1
"muriscio";1
"murissen";1
"murist";1
"murkart";1
"murmatt";1
"murmoos";1
"murmösli";1
"murpfli";1
"mürren";1
"murris";1
"mursenas";1
"murten";1
"murtera";1
"murzelen";1
"müs";1
"müsche";1
"muschels";1
"musegg";1
"museggen";1
"müsel";1
"musenalp";3
"musere";1
"müsere";1
"muserhof";1
"müserli";1
"müsigen";1
"müsle";1
"muslen";1
"müslen";1
"müsli";6
"müsliegg";2
"müslihof";1
"müsried";1
"müstair";1
"muster";1
"mut";1
"mütligen";1
"mutrux";1
"muttberg";1
"mutte";1
"mutteins";1
"mutteli";1
"mutten";7
"muttenz";1
"muttguet";1
"mutti";1
"muttis";1
"muttji";1
"muttlen";1
"muttnere";1
"mutwil";1
"mutz";1
"mutzberg";1
"mützerli";1
"mützigen";1
"muxrüti";1
"muzzano";1
"mwehfluh";1
"n achern";1
"n afflon";1
"n bächen";1
"n baulch";1
"n berchy";1
"n béroud";1
"n bielen";1
"n blauen";1
"n bodmen";1
"n bödmer";1
"n büelen";1
"n carrée";1
"n chanet";1
"n colleu";1
"n crevel";1
"n d'avau";4
"n d'oran";1
"n da lej";1
"n da sot";1
"n dafora";2
"n de boë";1
"n de fer";1
"n de vau";1
"n der ei";1
"n derrey";3
"n dessus";3
"n devant";2
"n du bry";1
"n du chi";1
"n du cou";1
"n du fou";1
"n du jeu";1
"n du lac";1
"n du pey";1
"n du pré";2
"n du sex";1
"n eichen";1
"n eisten";1
"n essert";1
"n faivre";1
"n falcon";1
"n fuhren";1
"n gaggio";1
"n galant";1
"n gassen";1
"n giusep";1
"n halden";1
"n halten";1
"n hütten";1
"n la fin";1
"n linden";1
"n losier";1
"n margun";1
"n marmet";1
"n matten";1
"n misaun";1
"n morier";1
"n paccot";1
"n pévraz";1
"n pietro";1
"n pillon";1
"n roncaa";1
"n rosset";1
"n saugey";1
"n savary";1
"n soldin";1
"n surlej";1
"n tannen";1
"n tompey";1
"n varzay";1
"n vitale";1
"n wandel";3
"n wiesen";2
"n winden";1
"n-badhus";1
"n-bendel";1
"n-cernet";1
"n-de-rin";1
"n-dessus";3
"n-essert";1
"n-halden";1
"n-sauges";1
"na daint";1
"na david";1
"na hütte";1
"na lunga";1
"na selva";1
"naas";2
"nääsli";1
"näbenegg";1
"naberied";1
"nach bad";1
"nächer";1
"nächerli";1
"nachstad";1
"nackeren";1
"näcki";1
"näckli";1
"nackthof";1
"nadascio";1
"nadental";1
"nadi";1
"nadig";1
"nadigh";1
"nadro";1
"näf";1
"näfels";1
"nafreida";1
"nagens";1
"nägerten";3
"nagrign";1
"nahren";1
"nailleta";1
"najen";1
"nalettes";2
"naleyres";1
"nalghen";1
"nalnid";1
"nalpes";1
"nalpetli";1
"nambrun";1
"nan";1
"nanchaux";1
"nänikon";1
"nanin";1
"nant";2
"nante";1
"nanteghè";1
"napf";1
"napoléon";1
"näppis";1
"narclens";1
"nardaire";1
"narglesa";1
"nas";1
"nasch";1
"nase";1
"nasen";5
"naserina";1
"näserina";1
"näsler";1
"näsplen";1
"nassberg";2
"nasse";2
"nassegl";1
"nassel";1
"nassen";1
"nassière";1
"nässli";1
"nassmatt";1
"nasstal";1
"nasswis";1
"nastel";1
"naters";2
"nätsch";1
"nätschen";1
"natz";1
"naubruck";1
"nauen";1
"nauerhof";1
"naùn";1
"naus";1
"nava";1
"navals";1
"nâvé";1
"navetta";1
"navone";1
"nawandel";1
"nax";1
"nayes";1
"naz";3
"nazenweg";1
"nbachbad";1
"nbachegg";1
"nbachera";1
"nbachhof";1
"nbergegg";1
"nberghof";2
"nberndli";1
"nbisches";1
"nbrüggli";1
"nbrunnen";22
"nbrünnen";4
"nbuchsee";3
"nbüelbad";1
"nbühlalp";1
"nbumbach";3
"nc bugny";1
"nca sura";2
"ncabella";1
"ncadella";1
"ncalardo";1
"ncalinas";1
"ncapiano";1
"ncaresca";1
"ncheberg";4
"nchemont";1
"nchepied";1
"nchettes";5
"nchevret";1
"nchlawen";1
"nchnöwis";1
"nchramen";1
"nchwilen";3
"nchy poy";1
"nco loda";1
"ncrognes";1
"ncsottet";1
"nd buron";1
"nd champ";1
"nd chêne";1
"nd cunay";1
"nd david";1
"nd lancy";1
"nd-borne";1
"nd'combe";1
"nda jeur";1
"ndadiras";1
"ndanazzo";1
"ndarenca";1
"ndatscha";2
"ndätscha";1
"ndblosen";4
"ndbödeli";1
"ndchâtel";1
"nde enne";1
"nde joux";1
"ndelbach";2
"ndelbank";1
"ndelberg";6
"ndelbode";1
"ndelfeld";2
"ndelhart";1
"ndelhöfe";1
"ndellegi";11
"ndelmatt";3
"ndelwald";1
"ndelweid";1
"ndematte";1
"ndémines";3
"ndenbach";4
"ndenberg";5
"ndenbüel";2
"ndenbühl";1
"ndencham";1
"ndenholz";2
"ndenmatt";3
"ndenmüli";1
"ndenoces";1
"ndenweid";2
"ndenzelg";1
"nder egg";1
"nder hus";1
"nderaspi";1
"nderbach";4
"nderbäch";1
"nderbalm";1
"nderberg";6
"nderbode";1
"nderbort";1
"nderbüel";1
"nderbühl";1
"nderburg";1
"nderbütz";1
"nderdorf";1
"nderfans";1
"nderfeld";3
"nderflue";1
"ndergrat";1
"nderguet";1
"nderhaus";1
"nderheim";1
"nderholz";1
"nderhorn";1
"nderi ey";1
"ndermatt";5
"nderprod";1
"nderrisi";1
"ndersäss";2
"ndersess";1
"ndersteg";1
"nderstyg";1
"nderswil";1
"nderweid";13
"nderwyde";1
"nderzelg";1
"ndetswil";2
"ndeweide";1
"ndgellen";2
"ndgraben";2
"ndgruben";1
"ndgrübli";1
"ndgruebe";1
"ndhalden";2
"ndhalten";1
"ndhaltli";1
"ndhausen";4
"ndhohlen";1
"ndietwil";1
"ndihalte";1
"ndihütte";1
"ndimatte";1
"ndliberg";2
"ndlibode";1
"ndolinge";2
"ndovalle";1
"ndringen";1
"ndru hus";1
"ndrüesen";1
"nds bois";2
"nds pras";1
"nds prés";4
"ndsboden";1
"ndschaft";1
"ndseggli";1
"ndshuser";1
"ndshütte";1
"ndstadol";1
"ndweidli";2
"ndwiesli";1
"ne année";1
"ne bäder";1
"ne gadda";1
"ne jacot";1
"ne noire";1
"ne salée";1
"ne winde";1
"ne-bourg";1
"nebärgli";1
"nebbach";1
"nebbia";1
"nebental";1
"nèbi";1
"nebikon";1
"nebler";1
"nebligen";2
"nebrünne";1
"nebuebes";1
"necker";2
"neckerau";1
"nedon";1
"neerach";1
"nefarine";1
"neggbode";1
"neggio";1
"neggmoos";1
"neggried";1
"neggweid";1
"negüetli";1
"neiäbnit";1
"neiberg";1
"neien";3
"neienflo";1
"neirigue";1
"neirivue";1
"neiselen";1
"neitberg";1
"nela sot";1
"nelégier";1
"nellen";2
"nemattli";1
"némiaz";1
"nenacker";1
"nenäcker";1
"nenblick";1
"nenboden";21
"nendeln";1
"nendum";1
"neneuhus";1
"nenfölzi";1
"nengaden";1
"nengrund";5
"nenhalde";2
"nenhofen";1
"nenhügel";2
"nenhüsli";4
"nenhütte";1
"nenkreuz";1
"nenläger";1
"nenmöser";1
"nenmühle";1
"nensberg";1
"nenstein";3
"nenstiel";3
"nenwisen";1
"ner matt";1
"ner moos";1
"ner säss";1
"nerblack";1
"nerboden";1
"nerdietu";1
"nerdorbu";1
"neresses";2
"néresses";1
"nereweid";1
"nergeten";1
"nergibel";1
"nerhalta";1
"nerhubel";1
"nerhüsli";3
"nerhütte";1
"neringen";1
"neriweid";1
"nerkumme";1
"nerläger";1
"nerlihof";1
"nermont";1
"nermösli";1
"nernhüsi";1
"nernweid";1
"nerocco";1
"nerriefa";1
"nersagen";1
"nersberg";7
"nersböhl";1
"nersgrön";1
"nershaus";2
"nersloch";1
"nersmüli";1
"nersrüti";1
"nervaux";2
"nerzalön";1
"nes joux";1
"neschwil";2
"neselen";1
"nesplen";1
"nessel";1
"nesseli";1
"nesserts";2
"nessivaz";1
"nesslau";1
"nesslera";1
"nesslere";4
"nessli";2
"nest";1
"nestel";2
"nestfluh";1
"nestraio";1
"netacher";2
"netämmen";1
"netbachs";1
"netbaden";1
"netbühls";1
"nethüsli";1
"netilfis";2
"netsbiel";1
"netsmatt";1
"netstal";1
"netstein";1
"netzbord";1
"neu dorf";1
"neu york";1
"neu-bern";1
"neuacher";2
"neuacker";3
"neuägeri";1
"neualp";2
"neubad";2
"neubau";1
"neuberg";6
"neubode";1
"neuboden";1
"neubösch";1
"neubruch";5
"neubrück";3
"neubrunn";2
"neubuch";1
"neubüel";3
"neubühl";1
"neuburg";3
"neuchlen";1
"neudorf";2
"neuebnet";1
"neuegg";3
"neuen";1
"neuenalp";6
"neuenegg";3
"neuenhof";1
"neufeld";6
"neufirst";1
"neufuhr";2
"neugaden";3
"neugrund";1
"neugrüt";6
"neugrüth";1
"neugrütt";1
"neuguet";13
"neugut";9
"neuhaus";48
"neuheim";8
"neuhof";84
"neuholz";3
"neuhus";44
"neuhüsli";4
"neuhütte";2
"neukidli";1
"neukirch";2
"neuland";1
"neulegi";1
"neulig";1
"neuligen";2
"neulinde";1
"neuloo";1
"neumatt";30
"neumatte";2
"neumoos";2
"neumühle";8
"neumüli";6
"neunforn";3
"neurebe";1
"neuret";1
"neuried";1
"neurüti";5
"neusäss";1
"neuschür";3
"neusell";1
"neusille";1
"neutal";3
"neuthal";1
"neuvevie";1
"neuwald";1
"neuwang";1
"neuweid";5
"neuwelt";1
"neuwiden";1
"neuwies";4
"neuwilen";2
"neuwis";1
"neuwisen";1
"neuzeug";1
"neuzuben";1
"neveyres";1
"nevières";3
"neyrules";1
"neyruz";2
"nezmeder";1
"nferiore";1
"nfgarten";3
"nfleuron";2
"ng begls";1
"ng champ";1
"ng grond";1
"ng hütte";2
"ngächten";1
"ngatigia";1
"ngbüchel";1
"ngdürren";1
"nge bode";1
"nge raye";1
"ngebrand";1
"ngehrlen";1
"ngehubel";2
"ngehüsli";1
"ngelbach";2
"ngelberg";8
"ngelburg";3
"ngelbürg";3
"ngelholz";1
"ngelisei";1
"ngelmoos";1
"ngelried";1
"ngelrüti";1
"ngelswil";1
"ngelwart";1
"ngelweid";1
"ngenbach";6
"ngenbalm";1
"ngenberg";5
"ngenbüel";3
"ngenbühl";1
"ngendorf";2
"ngeneich";1
"ngeneuve";2
"ngenfluh";1
"ngenhard";2
"ngenhart";2
"ngenhaus";1
"ngenhueb";1
"ngenland";1
"ngenmaad";1
"ngenmatt";3
"ngenmoos";4
"ngenrain";1
"ngenried";2
"ngenriet";2
"ngenrüti";1
"ngenthal";1
"ngenweid";1
"ngenzell";1
"ngenzihl";2
"ngeraies";1
"ngerbühl";6
"ngerhöhe";1
"ngernalp";1
"ngerswil";1
"ngerzelg";1
"ngestorf";1
"ngetswil";2
"ngeville";1
"ngfohren";2
"nggalina";1
"nggarben";1
"nggenhof";1
"nggennas";1
"nggenwil";1
"nggerain";1
"nggetlin";1
"nggeweid";1
"ngghüsli";1
"nggraben";1
"nggricht";1
"nghalden";1
"nghausen";1
"ngi flüe";1
"ngi weid";2
"ngiboden";2
"ngisbiel";1
"ngisbühl";1
"ngistein";1
"ngiswald";1
"nglental";1
"nglismad";1
"ngliswil";1
"nglitten";1
"ngmattli";1
"ngmorgen";1
"ngnecker";1
"ngrueben";2
"ngstbüel";1
"ngsthorn";1
"ngueires";1
"nguetine";1
"ngurmels";1
"ngutweid";1
"ngwiesen";1
"ngzimmer";1
"nhäusern";4
"nherberg";1
"nhomberg";1
"nhüseren";1
"ni daint";1
"ni gaden";1
"nialin";1
"nibergli";1
"nicolets";1
"nidau";2
"nideralp";1
"niderau";1
"nideren";1
"niderhus";1
"niderorn";1
"niderste";1
"niderwil";5
"niderz";1
"nidflue";1
"nidfuren";1
"nidfurn";1
"nidleren";1
"nidrist";1
"niederei";3
"nienbaum";1
"niesch";1
"niespel";1
"niffel";1
"nigerbad";1
"nigerhof";1
"niggi";1
"niggidei";2
"nigkofen";1
"nigsarpa";1
"nigsberg";1
"nigshaus";2
"nigstein";1
"niheimet";1
"nihüttli";1
"nilliet";1
"ninvoya";1
"niola";1
"niouc";1
"niremont";3
"niruns";1
"nisacker";1
"nisboden";1
"nischart";1
"nisciora";1
"nishalde";1
"nishütte";1
"nisihof";1
"nisrütti";1
"nisser";1
"nissière";1
"nistafel";1
"nithubel";1
"nitsifal";1
"niva";1
"nivagl";1
"nivo";1
"niwärch";1
"niwen";1
"niwenalp";1
"niwilera";1
"niwu hüs";1
"nkehüsli";1
"nkelbach";2
"nkelbühl";1
"nkelholz";1
"nkelmatt";1
"nkenbach";1
"nkenberg";5
"nkenbühl";1
"nkenburg";1
"nkendorf";1
"nkenland";1
"nkenloch";1
"nkenmoos";1
"nkenrain";1
"nklingen";2
"nkrieden";1
"nkrinnen";1
"nlauenen";2
"nlauinen";1
"nliacker";1
"nlisgrat";1
"nmätteli";8
"nmatthof";3
"nmoosalp";1
"nna munt";1
"nna siva";1
"nnaderen";1
"nnailley";1
"nnalpsee";1
"nneblick";1
"nnehalde";2
"nnehöfli";1
"nnehüsli";1
"nnelihof";1
"nnements";1
"nnenbach";3
"nnenbaum";2
"nnenberg";57
"nnenbüel";2
"nnenbühl";8
"nnenburg";2
"nnenfeld";5
"nnenfels";3
"nnenflue";1
"nnenfluh";4
"nnengrat";1
"nnenhalb";3
"nnenhaus";1
"nnenheim";3
"nnenholz";1
"nnenmatt";1
"nnenmoos";4
"nnenrain";1
"nnenrüti";1
"nnensäge";1
"nnenthal";4
"nnenweid";2
"nnenwies";3
"nnerbärg";1
"nnerberg";2
"nnerbürg";1
"nnerdorf";2
"nnereriz";1
"nnerfeld";3
"nnerflie";1
"nnerglas";1
"nnergrat";1
"nnermoos";2
"nnerpeil";1
"nnerrain";1
"nnersäss";1
"nnershus";1
"nnerthal";1
"nnerwies";1
"nnerzelg";1
"nnesburg";1
"nneschür";1
"nnetaach";1
"nnetbach";1
"nnetbühl";1
"nnetmoos";1
"nneuhaus";4
"nneumatt";1
"nneville";1
"nngrütti";1
"nnhalden";6
"nnhalten";2
"nnhaltli";1
"nnhölzli";3
"nnhüsern";1
"nnhüslen";1
"nnhütten";1
"nnigaden";1
"nnigkofe";1
"nnigrain";1
"nnisfluh";2
"nnisweid";1
"nnjöggel";1
"nnlichen";1
"nnlimatt";3
"nnliweid";1
"nnmattli";1
"nnmättli";1
"no dolce";1
"nods";1
"noës";1
"noflen";2
"noflenau";1
"nohl";1
"noirmont";1
"noirvaux";2
"nol";1
"nolberg";1
"nolettes";1
"nolina";1
"nolle";1
"nollen";1
"nolligen";2
"non";1
"nonan";1
"nonfoux";1
"nonmaye";1
"nonnière";1
"noolberg";1
"nord";14
"nördli";6
"nordweid";1
"noréaz";1
"noren";1
"nostengo";1
"nötehus";1
"nothalde";1
"notikon";1
"notten";1
"nottwil";1
"noûta";1
"novaggio";1
"novalles";2
"noveli";1
"novena";1
"noville";1
"npaschun";1
"nplätzli";1
"nradshus";1
"nri alpa";1
"nrüschen";1
"nsalbühl";1
"nsbüchel";1
"nschahüs";1
"nschania";1
"nscheuer";4
"nschiess";1
"nschlatt";1
"nschöriz";1
"nschürli";1
"nschwand";22
"nschwanz";1
"nseebeli";1
"nsegeten";1
"nsenbach";1
"nsenberg";1
"nsennhof";1
